,temp_air,ghi,dni,dhi,wind_speed
2023-07-25 05:00:00,20.89,279.0,541.61,96.0,3.03
2023-07-25 06:00:00,22.23,444.0,686.49,112.0,4.41
2023-07-25 07:00:00,22.2,580.0,724.12,135.0,4.48
2023-07-25 08:00:00,23.12,703.0,773.15,145.0,4.62
2023-07-25 09:00:00,23.95,787.0,792.11,155.0,4.55
2023-07-25 10:00:00,24.67,723.0,491.77,311.0,4.34
2023-07-25 11:00:00,24.97,665.0,357.67,365.0,4.07
2023-07-25 12:00:00,25.25,597.0,287.25,367.0,3.86
2023-07-25 13:00:00,25.26,629.0,517.74,253.0,3.52
2023-07-25 14:00:00,25.03,468.0,325.59,266.0,3.17
2023-07-25 15:00:00,24.7,97.0,0.0,97.0,2.97
2023-07-25 16:00:00,24.16,55.0,0.0,55.0,3.03
2023-07-25 17:00:00,23.47,12.0,0.0,12.0,3.03
2023-07-25 18:00:00,22.33,2.0,0.0,2.0,2.41
2023-07-25 19:00:00,20.88,0.0,-0.0,0.0,2.41
2023-07-25 20:00:00,20.13,0.0,-0.0,0.0,2.55
2023-07-25 21:00:00,19.45,0.0,-0.0,0.0,2.62
2023-07-25 22:00:00,18.98,0.0,-0.0,0.0,2.55
2023-07-25 23:00:00,18.26,0.0,-0.0,0.0,2.48
2023-07-26 00:00:00,17.51,0.0,-0.0,0.0,2.41
2023-07-26 01:00:00,16.98,0.0,-0.0,0.0,2.14
2023-07-26 02:00:00,16.36,0.0,-0.0,0.0,1.93
2023-07-26 03:00:00,15.87,1.0,0.0,1.0,2.0
2023-07-26 04:00:00,16.17,86.0,81.39,71.0,2.0
2023-07-26 05:00:00,17.25,272.0,510.25,101.0,2.76
2023-07-26 06:00:00,18.28,220.0,39.5,201.0,3.17
2023-07-26 07:00:00,19.1,385.0,158.45,288.0,3.31
2023-07-26 08:00:00,20.0,368.0,55.59,328.0,3.66
2023-07-26 09:00:00,20.58,390.0,42.73,356.0,3.93
2023-07-26 10:00:00,20.7,115.0,0.0,115.0,4.07
2023-07-26 11:00:00,20.52,163.0,0.0,163.0,4.28
2023-07-26 12:00:00,19.36,142.0,0.0,142.0,4.55
2023-07-26 13:00:00,18.19,141.0,0.0,141.0,4.41
2023-07-26 14:00:00,16.59,110.0,0.0,110.0,3.86
2023-07-26 15:00:00,15.87,95.0,0.0,95.0,3.72
2023-07-26 16:00:00,15.49,83.0,0.0,83.0,3.45
2023-07-26 17:00:00,15.32,46.0,0.0,46.0,3.03
2023-07-26 18:00:00,15.13,5.0,0.0,5.0,2.62
2023-07-26 19:00:00,14.69,0.0,-0.0,0.0,2.21
2023-07-26 20:00:00,14.51,0.0,-0.0,0.0,2.07
2023-07-26 21:00:00,14.49,0.0,-0.0,0.0,2.0
2023-07-26 22:00:00,14.4,0.0,-0.0,0.0,1.93
2023-07-26 23:00:00,14.21,0.0,-0.0,0.0,2.14
2023-07-27 00:00:00,13.87,0.0,-0.0,0.0,2.21
2023-07-27 01:00:00,13.63,0.0,-0.0,0.0,1.86
2023-07-27 02:00:00,13.38,0.0,-0.0,0.0,1.79
2023-07-27 03:00:00,13.12,1.0,0.0,1.0,1.86
2023-07-27 04:00:00,13.22,37.0,0.0,37.0,1.79
2023-07-27 05:00:00,13.89,182.0,114.34,144.0,1.93
2023-07-27 06:00:00,15.01,389.0,453.53,172.0,2.14
2023-07-27 07:00:00,15.81,569.0,680.6,154.0,2.97
2023-07-27 08:00:00,17.4,674.0,670.63,193.0,3.31
2023-07-27 09:00:00,18.85,607.0,308.72,362.0,3.59
2023-07-27 10:00:00,19.84,799.0,689.76,224.0,3.79
2023-07-27 11:00:00,20.23,811.0,724.9,206.0,3.93
2023-07-27 12:00:00,20.5,508.0,146.9,391.0,4.0
2023-07-27 13:00:00,21.03,384.0,66.5,336.0,4.0
2023-07-27 14:00:00,21.23,595.0,753.64,131.0,3.72
2023-07-27 15:00:00,21.05,316.0,193.66,222.0,3.31
2023-07-27 16:00:00,21.24,266.0,432.68,119.0,2.97
2023-07-27 17:00:00,20.89,118.0,233.15,74.0,1.79
2023-07-27 18:00:00,19.93,12.0,23.48,11.0,1.45
2023-07-27 19:00:00,18.76,0.0,-0.0,0.0,1.79
2023-07-27 20:00:00,17.48,0.0,-0.0,0.0,2.14
2023-07-27 21:00:00,16.49,0.0,-0.0,0.0,2.41
2023-07-27 22:00:00,15.77,0.0,-0.0,0.0,2.55
2023-07-27 23:00:00,15.62,0.0,-0.0,0.0,2.55
2023-07-28 00:00:00,15.97,0.0,-0.0,0.0,2.41
2023-07-28 01:00:00,15.94,0.0,-0.0,0.0,2.14
2023-07-28 02:00:00,16.04,0.0,-0.0,0.0,2.14
2023-07-28 03:00:00,16.31,1.0,0.0,1.0,2.62
2023-07-28 04:00:00,16.67,11.0,0.0,11.0,2.97
2023-07-28 05:00:00,17.09,27.0,0.0,27.0,3.17
2023-07-28 06:00:00,17.28,59.0,0.0,59.0,3.31
2023-07-28 07:00:00,17.53,85.0,0.0,85.0,3.86
2023-07-28 08:00:00,17.68,197.0,0.0,197.0,3.72
2023-07-28 09:00:00,17.73,282.0,3.79,279.0,3.38
2023-07-28 10:00:00,17.5,259.0,0.0,259.0,3.31
2023-07-28 11:00:00,19.11,227.0,0.0,227.0,4.41
2023-07-28 12:00:00,19.84,547.0,210.27,380.0,3.93
2023-07-28 13:00:00,20.13,123.0,0.0,123.0,3.45
2023-07-28 14:00:00,20.61,186.0,1.63,185.0,2.97
2023-07-28 15:00:00,20.29,210.0,31.08,195.0,3.24
2023-07-28 16:00:00,19.72,25.0,0.0,25.0,3.17
2023-07-28 17:00:00,19.52,12.0,0.0,12.0,3.31
2023-07-28 18:00:00,18.98,9.0,0.0,9.0,3.31
2023-07-28 19:00:00,17.95,0.0,-0.0,0.0,3.24
2023-07-28 20:00:00,17.48,0.0,-0.0,0.0,3.17
2023-07-28 21:00:00,17.16,0.0,-0.0,0.0,3.03
2023-07-28 22:00:00,16.64,0.0,-0.0,0.0,2.76
2023-07-28 23:00:00,16.29,0.0,-0.0,0.0,2.48
2023-07-29 00:00:00,15.96,0.0,-0.0,0.0,2.41
2023-07-29 01:00:00,15.63,0.0,-0.0,0.0,2.21
2023-07-29 02:00:00,15.42,0.0,-0.0,0.0,1.93
2023-07-29 03:00:00,14.99,1.0,0.0,1.0,1.72
2023-07-29 04:00:00,14.98,40.0,0.0,40.0,1.24
2023-07-29 05:00:00,16.42,111.0,9.19,108.0,1.72
2023-07-29 06:00:00,17.73,255.0,88.77,213.0,1.17
2023-07-29 07:00:00,19.01,476.0,381.96,245.0,0.69
2023-07-29 08:00:00,20.33,665.0,672.23,186.0,0.97
2023-07-29 09:00:00,21.64,741.0,666.58,215.0,0.97
2023-07-29 10:00:00,22.76,796.0,712.71,205.0,1.24
2023-07-29 11:00:00,23.69,744.0,558.91,280.0,1.79
2023-07-29 12:00:00,24.41,768.0,742.5,180.0,2.07
2023-07-29 13:00:00,24.78,671.0,675.01,187.0,2.14
2023-07-29 14:00:00,24.79,523.0,515.88,208.0,1.66
2023-07-29 15:00:00,25.33,352.0,314.63,201.0,1.52
2023-07-29 16:00:00,25.08,200.0,164.72,145.0,1.38
2023-07-29 17:00:00,23.98,100.0,147.99,73.0,1.93
2023-07-29 18:00:00,21.47,9.0,0.0,9.0,2.55
2023-07-29 19:00:00,21.82,0.0,-0.0,0.0,2.62
2023-07-29 20:00:00,21.38,0.0,-0.0,0.0,3.1
2023-07-29 21:00:00,21.05,0.0,-0.0,0.0,3.03
2023-07-29 22:00:00,20.3,0.0,-0.0,0.0,2.97
2023-07-29 23:00:00,19.36,0.0,-0.0,0.0,2.76
2023-07-30 00:00:00,18.88,0.0,-0.0,0.0,2.9
2023-07-30 01:00:00,18.55,0.0,-0.0,0.0,3.1
2023-07-30 02:00:00,18.11,0.0,-0.0,0.0,2.97
2023-07-30 03:00:00,17.87,1.0,0.0,1.0,3.03
2023-07-30 04:00:00,17.93,20.0,0.0,20.0,3.17
2023-07-30 05:00:00,18.2,58.0,0.0,58.0,3.03
2023-07-30 06:00:00,18.65,283.0,148.8,213.0,3.03
2023-07-30 07:00:00,19.77,459.0,343.72,252.0,4.21
2023-07-30 08:00:00,21.22,650.0,633.68,200.0,3.17
2023-07-30 09:00:00,22.49,624.0,366.05,336.0,3.1
2023-07-30 10:00:00,23.23,724.0,519.99,294.0,3.24
2023-07-30 11:00:00,24.24,709.0,478.33,313.0,3.38
2023-07-30 12:00:00,24.74,437.0,79.79,374.0,3.24
2023-07-30 13:00:00,24.54,473.0,184.74,341.0,2.9
2023-07-30 14:00:00,24.74,358.0,120.08,285.0,3.1
2023-07-30 15:00:00,24.48,363.0,364.72,189.0,2.69
2023-07-30 16:00:00,24.23,260.0,456.44,109.0,2.14
2023-07-30 17:00:00,23.85,82.0,72.56,69.0,1.66
2023-07-30 18:00:00,22.7,4.0,0.0,4.0,1.79
2023-07-30 19:00:00,21.78,0.0,-0.0,0.0,2.0
2023-07-30 20:00:00,20.88,0.0,-0.0,0.0,2.14
2023-07-30 21:00:00,19.85,0.0,-0.0,0.0,2.28
2023-07-30 22:00:00,19.11,0.0,-0.0,0.0,2.34
2023-07-30 23:00:00,18.61,0.0,-0.0,0.0,2.34
2023-07-31 00:00:00,18.27,0.0,-0.0,0.0,2.34
2023-07-31 01:00:00,17.95,0.0,-0.0,0.0,2.28
2023-07-31 02:00:00,17.49,0.0,-0.0,0.0,2.34
2023-07-31 03:00:00,17.23,0.0,0.0,0.0,2.48
2023-07-31 04:00:00,17.36,10.0,0.0,10.0,2.69
2023-07-31 05:00:00,18.05,23.0,0.0,23.0,3.1
2023-07-31 06:00:00,18.4,79.0,0.0,79.0,3.38
2023-07-31 07:00:00,18.65,357.0,128.41,280.0,3.66
2023-07-31 08:00:00,19.54,557.0,367.4,297.0,3.59
2023-07-31 09:00:00,21.1,712.0,599.19,242.0,3.79
2023-07-31 10:00:00,21.92,718.0,509.35,298.0,3.66
2023-07-31 11:00:00,22.53,677.0,409.45,339.0,3.45
2023-07-31 12:00:00,23.26,451.0,94.02,377.0,3.86
2023-07-31 13:00:00,23.59,509.0,252.83,329.0,4.14
2023-07-31 14:00:00,23.09,385.0,166.89,284.0,4.0
2023-07-31 15:00:00,22.38,250.0,82.26,211.0,3.17
2023-07-31 16:00:00,19.41,144.0,42.73,130.0,2.0
2023-07-31 17:00:00,19.59,73.0,51.2,64.0,1.98
2023-07-31 18:00:00,19.77,1.0,0.0,1.0,1.95
2023-07-31 19:00:00,19.94,0.0,-0.0,0.0,1.93
2023-07-31 20:00:00,20.12,0.0,-0.0,0.0,1.91
2023-07-31 21:00:00,20.3,0.0,-0.0,0.0,1.89
2023-07-31 22:00:00,20.48,0.0,-0.0,0.0,1.86
2023-07-31 23:00:00,20.66,0.0,-0.0,0.0,1.84
2023-08-01 00:00:00,20.84,0.0,-0.0,0.0,1.82
2023-08-01 01:00:00,21.02,0.0,-0.0,0.0,1.79
2023-08-01 02:00:00,21.2,0.0,-0.0,0.0,1.77
2023-08-01 03:00:00,21.38,0.0,0.0,0.0,1.75
2023-08-01 04:00:00,21.56,87.0,138.89,64.0,1.72
2023-08-01 05:00:00,21.74,243.0,443.83,102.0,1.7
2023-08-01 06:00:00,21.92,408.0,636.79,112.0,1.68
2023-08-01 07:00:00,22.1,553.0,713.59,127.0,1.65
2023-08-01 08:00:00,25.97,682.0,785.65,128.0,0.9
2023-08-01 09:00:00,27.41,772.0,817.18,133.0,1.38
2023-08-01 10:00:00,28.39,771.0,690.85,203.0,1.66
2023-08-01 11:00:00,29.0,712.0,520.01,284.0,1.72
2023-08-01 12:00:00,29.44,666.0,489.45,282.0,1.86
2023-08-01 13:00:00,29.52,560.0,386.31,286.0,1.86
2023-08-01 14:00:00,29.5,441.0,307.13,256.0,1.79
2023-08-01 15:00:00,29.33,385.0,494.61,152.0,1.72
2023-08-01 16:00:00,27.53,252.0,462.4,102.0,2.41
2023-08-01 17:00:00,26.59,118.0,354.02,57.0,1.86
2023-08-01 18:00:00,25.82,1.0,0.0,1.0,1.72
2023-08-01 19:00:00,25.45,0.0,-0.0,0.0,2.07
2023-08-01 20:00:00,24.57,0.0,-0.0,0.0,2.07
2023-08-01 21:00:00,23.82,0.0,-0.0,0.0,1.79
2023-08-01 22:00:00,22.8,0.0,-0.0,0.0,1.59
2023-08-01 23:00:00,21.77,0.0,-0.0,0.0,1.59
2023-08-02 00:00:00,20.96,0.0,-0.0,0.0,1.72
2023-08-02 01:00:00,20.44,0.0,-0.0,0.0,1.79
2023-08-02 02:00:00,19.93,0.0,-0.0,0.0,1.66
2023-08-02 03:00:00,19.43,0.0,0.0,0.0,1.66
2023-08-02 04:00:00,19.46,89.0,166.33,62.0,1.45
2023-08-02 05:00:00,21.45,251.0,505.35,92.0,1.38
2023-08-02 06:00:00,23.03,419.0,679.7,105.0,1.31
2023-08-02 07:00:00,25.08,567.0,758.88,116.0,1.31
2023-08-02 08:00:00,26.73,693.0,811.28,123.0,1.66
2023-08-02 09:00:00,28.03,779.0,831.33,131.0,2.07
2023-08-02 10:00:00,28.93,836.0,869.82,123.0,2.28
2023-08-02 11:00:00,29.35,134.0,0.0,134.0,2.48
2023-08-02 12:00:00,29.57,787.0,845.33,126.0,2.48
2023-08-02 13:00:00,29.67,672.0,734.58,153.0,2.48
2023-08-02 14:00:00,29.49,547.0,662.31,150.0,2.62
2023-08-02 15:00:00,29.27,425.0,677.44,108.0,2.76
2023-08-02 16:00:00,28.6,269.0,570.02,86.0,2.48
2023-08-02 17:00:00,27.66,111.0,308.18,59.0,1.93
2023-08-02 18:00:00,26.34,0.0,0.0,0.0,1.72
2023-08-02 19:00:00,25.4,0.0,-0.0,0.0,1.79
2023-08-02 20:00:00,23.98,0.0,-0.0,0.0,1.72
2023-08-02 21:00:00,22.93,0.0,-0.0,0.0,1.72
2023-08-02 22:00:00,22.11,0.0,-0.0,0.0,1.66
2023-08-02 23:00:00,21.45,0.0,-0.0,0.0,1.59
2023-08-03 00:00:00,20.98,0.0,-0.0,0.0,1.59
2023-08-03 01:00:00,20.53,0.0,-0.0,0.0,1.66
2023-08-03 02:00:00,20.4,0.0,-0.0,0.0,1.66
2023-08-03 03:00:00,19.88,0.0,0.0,0.0,1.59
2023-08-03 04:00:00,19.91,75.0,100.62,59.0,1.38
2023-08-03 05:00:00,22.4,237.0,439.75,100.0,1.1
2023-08-03 06:00:00,24.08,396.0,607.75,117.0,1.17
2023-08-03 07:00:00,25.86,533.0,655.89,145.0,1.59
2023-08-03 08:00:00,27.32,612.0,562.87,218.0,1.93
2023-08-03 09:00:00,28.58,590.0,323.07,339.0,2.0
2023-08-03 10:00:00,29.31,788.0,761.16,166.0,1.79
2023-08-03 11:00:00,29.91,676.0,437.67,318.0,1.66
2023-08-03 12:00:00,30.4,381.0,43.63,347.0,1.79
2023-08-03 13:00:00,30.38,104.0,0.0,104.0,2.14
2023-08-03 14:00:00,28.24,112.0,0.0,112.0,2.9
2023-08-03 15:00:00,26.38,234.0,68.86,202.0,1.59
2023-08-03 16:00:00,26.52,239.0,412.48,108.0,0.62
2023-08-03 17:00:00,26.37,98.0,218.1,62.0,0.62
2023-08-03 18:00:00,25.88,0.0,0.0,0.0,0.21
2023-08-03 19:00:00,24.53,0.0,-0.0,0.0,1.52
2023-08-03 20:00:00,23.85,0.0,-0.0,0.0,1.59
2023-08-03 21:00:00,23.09,0.0,-0.0,0.0,1.59
2023-08-03 22:00:00,22.54,0.0,-0.0,0.0,1.45
2023-08-03 23:00:00,22.18,0.0,-0.0,0.0,1.52
2023-08-04 00:00:00,21.58,0.0,-0.0,0.0,1.45
2023-08-04 01:00:00,21.05,0.0,-0.0,0.0,1.17
2023-08-04 02:00:00,20.88,0.0,-0.0,0.0,1.03
2023-08-04 03:00:00,20.53,0.0,0.0,0.0,1.03
2023-08-04 04:00:00,20.49,61.0,38.55,55.0,0.97
2023-08-04 05:00:00,21.99,167.0,116.73,131.0,0.83
2023-08-04 06:00:00,23.13,350.0,390.24,172.0,0.76
2023-08-04 07:00:00,24.59,531.0,642.0,153.0,0.69
2023-08-04 08:00:00,25.9,676.0,775.83,135.0,1.24
2023-08-04 09:00:00,27.06,732.0,701.25,189.0,1.93
2023-08-04 10:00:00,27.91,742.0,606.44,248.0,2.28
2023-08-04 11:00:00,28.66,813.0,822.98,142.0,2.55
2023-08-04 12:00:00,28.98,781.0,842.22,127.0,2.55
2023-08-04 13:00:00,29.18,692.0,811.95,123.0,2.41
2023-08-04 14:00:00,29.19,577.0,790.49,108.0,2.28
2023-08-04 15:00:00,28.97,426.0,708.72,99.0,2.41
2023-08-04 16:00:00,28.52,265.0,576.35,84.0,2.48
2023-08-04 17:00:00,27.47,89.0,161.19,63.0,2.0
2023-08-04 18:00:00,25.97,0.0,0.0,0.0,1.93
2023-08-04 19:00:00,24.62,0.0,-0.0,0.0,2.21
2023-08-04 20:00:00,23.75,0.0,-0.0,0.0,2.0
2023-08-04 21:00:00,22.67,0.0,-0.0,0.0,1.59
2023-08-04 22:00:00,23.61,0.0,-0.0,0.0,0.83
2023-08-04 23:00:00,23.7,0.0,-0.0,0.0,0.21
2023-08-05 00:00:00,21.66,0.0,-0.0,0.0,1.1
2023-08-05 01:00:00,20.28,0.0,-0.0,0.0,1.66
2023-08-05 02:00:00,19.58,0.0,-0.0,0.0,1.66
2023-08-05 03:00:00,19.55,0.0,0.0,0.0,1.66
2023-08-05 04:00:00,19.98,9.0,0.0,9.0,1.79
2023-08-05 05:00:00,21.14,22.0,0.0,22.0,1.93
2023-08-05 06:00:00,21.89,138.0,2.21,137.0,2.14
2023-08-05 07:00:00,21.96,418.0,273.05,258.0,1.93
2023-08-05 08:00:00,22.3,515.0,299.45,307.0,2.14
2023-08-05 09:00:00,23.36,684.0,559.81,252.0,2.41
2023-08-05 10:00:00,24.38,755.0,655.22,223.0,2.76
2023-08-05 11:00:00,25.43,748.0,630.06,236.0,3.38
2023-08-05 12:00:00,26.24,725.0,681.15,198.0,3.93
2023-08-05 13:00:00,26.42,622.0,584.7,214.0,4.0
2023-08-05 14:00:00,26.48,445.0,333.83,248.0,4.0
2023-08-05 15:00:00,26.04,285.0,172.5,206.0,4.0
2023-08-05 16:00:00,25.49,258.0,557.33,85.0,3.72
2023-08-05 17:00:00,24.81,107.0,349.34,52.0,3.24
2023-08-05 18:00:00,23.79,0.0,0.0,0.0,2.97
2023-08-05 19:00:00,22.47,0.0,-0.0,0.0,2.9
2023-08-05 20:00:00,21.55,0.0,-0.0,0.0,2.9
2023-08-05 21:00:00,20.59,0.0,-0.0,0.0,3.1
2023-08-05 22:00:00,19.67,0.0,-0.0,0.0,3.24
2023-08-05 23:00:00,18.76,0.0,-0.0,0.0,2.83
2023-08-06 00:00:00,17.98,0.0,-0.0,0.0,2.41
2023-08-06 01:00:00,17.32,0.0,-0.0,0.0,2.34
2023-08-06 02:00:00,16.95,0.0,-0.0,0.0,2.48
2023-08-06 03:00:00,16.76,0.0,0.0,0.0,2.69
2023-08-06 04:00:00,16.85,99.0,335.97,49.0,2.69
2023-08-06 05:00:00,17.91,127.0,36.42,116.0,2.62
2023-08-06 06:00:00,19.24,262.0,128.85,204.0,3.24
2023-08-06 07:00:00,20.21,563.0,771.73,113.0,3.72
2023-08-06 08:00:00,21.44,664.0,750.15,145.0,4.21
2023-08-06 09:00:00,21.91,609.0,365.42,328.0,4.14
2023-08-06 10:00:00,22.87,491.0,119.87,394.0,4.21
2023-08-06 11:00:00,23.19,586.0,251.9,382.0,4.28
2023-08-06 12:00:00,23.42,206.0,0.0,206.0,4.48
2023-08-06 13:00:00,23.34,459.0,182.81,332.0,4.21
2023-08-06 14:00:00,23.38,511.0,553.81,186.0,4.0
2023-08-06 15:00:00,23.37,374.0,486.27,153.0,3.72
2023-08-06 16:00:00,23.26,171.0,127.17,132.0,3.31
2023-08-06 17:00:00,22.8,106.0,358.33,51.0,2.21
2023-08-06 18:00:00,21.8,0.0,0.0,0.0,1.72
2023-08-06 19:00:00,20.5,0.0,-0.0,0.0,1.52
2023-08-06 20:00:00,19.16,0.0,-0.0,0.0,1.72
2023-08-06 21:00:00,18.12,0.0,-0.0,0.0,1.86
2023-08-06 22:00:00,17.43,0.0,-0.0,0.0,1.93
2023-08-06 23:00:00,16.84,0.0,-0.0,0.0,1.93
2023-08-07 00:00:00,16.27,0.0,-0.0,0.0,1.93
2023-08-07 01:00:00,15.71,0.0,-0.0,0.0,1.86
2023-08-07 02:00:00,15.1,0.0,-0.0,0.0,1.72
2023-08-07 03:00:00,14.57,0.0,-0.0,0.0,1.66
2023-08-07 04:00:00,14.91,96.0,323.35,49.0,1.31
2023-08-07 05:00:00,17.11,255.0,595.8,77.0,0.69
2023-08-07 06:00:00,19.85,0.0,0.0,0.0,0.62
2023-08-07 07:00:00,21.83,559.0,761.8,117.0,1.17
2023-08-07 08:00:00,23.47,671.0,772.07,139.0,1.66
2023-08-07 09:00:00,24.66,777.0,847.01,128.0,1.66
2023-08-07 10:00:00,25.58,834.0,885.36,120.0,1.38
2023-08-07 11:00:00,26.27,822.0,851.31,135.0,1.1
2023-08-07 12:00:00,26.83,788.0,871.31,119.0,0.9
2023-08-07 13:00:00,27.17,697.0,840.12,116.0,0.55
2023-08-07 14:00:00,27.29,567.0,776.38,114.0,0.21
2023-08-07 15:00:00,27.28,379.0,514.54,147.0,0.21
2023-08-07 16:00:00,27.01,259.0,591.05,80.0,0.76
2023-08-07 17:00:00,26.24,105.0,374.72,49.0,1.1
2023-08-07 18:00:00,24.56,0.0,0.0,0.0,1.79
2023-08-07 19:00:00,22.73,0.0,-0.0,0.0,2.07
2023-08-07 20:00:00,21.27,0.0,-0.0,0.0,2.14
2023-08-07 21:00:00,20.31,0.0,-0.0,0.0,2.34
2023-08-07 22:00:00,19.71,0.0,-0.0,0.0,2.55
2023-08-07 23:00:00,19.31,0.0,-0.0,0.0,2.62
2023-08-08 00:00:00,18.93,0.0,-0.0,0.0,2.62
2023-08-08 01:00:00,18.48,0.0,-0.0,0.0,2.55
2023-08-08 02:00:00,17.99,0.0,-0.0,0.0,2.41
2023-08-08 03:00:00,17.5,0.0,-0.0,0.0,2.41
2023-08-08 04:00:00,17.41,86.0,239.7,52.0,2.34
2023-08-08 05:00:00,18.89,249.0,575.35,79.0,2.07
2023-08-08 06:00:00,21.44,415.0,716.24,97.0,2.34
2023-08-08 07:00:00,23.79,563.0,779.55,113.0,2.48
2023-08-08 08:00:00,25.7,687.0,821.91,123.0,3.1
2023-08-08 09:00:00,27.12,771.0,830.48,137.0,4.07
2023-08-08 10:00:00,28.11,828.0,868.57,130.0,4.41
2023-08-08 11:00:00,28.87,820.0,846.93,139.0,4.34
2023-08-08 12:00:00,29.45,777.0,843.41,132.0,4.34
2023-08-08 13:00:00,29.84,687.0,813.55,127.0,4.41
2023-08-08 14:00:00,29.93,568.0,784.44,113.0,4.28
2023-08-08 15:00:00,29.7,419.0,713.31,100.0,4.07
2023-08-08 16:00:00,29.11,255.0,582.06,81.0,3.31
2023-08-08 17:00:00,27.78,99.0,350.97,48.0,2.9
2023-08-08 18:00:00,26.0,0.0,-0.0,0.0,2.83
2023-08-08 19:00:00,24.78,0.0,-0.0,0.0,2.97
2023-08-08 20:00:00,23.9,0.0,-0.0,0.0,3.17
2023-08-08 21:00:00,23.13,0.0,-0.0,0.0,3.45
2023-08-08 22:00:00,22.51,0.0,-0.0,0.0,3.52
2023-08-08 23:00:00,21.9,0.0,-0.0,0.0,3.38
2023-08-09 00:00:00,21.28,0.0,-0.0,0.0,3.24
2023-08-09 01:00:00,20.73,0.0,-0.0,0.0,3.1
2023-08-09 02:00:00,20.22,0.0,-0.0,0.0,2.97
2023-08-09 03:00:00,19.78,0.0,-0.0,0.0,2.97
2023-08-09 04:00:00,19.66,29.0,0.0,29.0,3.03
2023-08-09 05:00:00,20.66,214.0,383.37,102.0,2.9
2023-08-09 06:00:00,22.34,372.0,551.21,129.0,3.38
2023-08-09 07:00:00,24.46,532.0,706.99,126.0,4.34
2023-08-09 08:00:00,26.09,655.0,758.07,137.0,4.69
2023-08-09 09:00:00,27.23,744.0,790.21,143.0,4.9
2023-08-09 10:00:00,27.55,804.0,837.99,133.0,4.55
2023-08-09 11:00:00,28.09,796.0,816.38,142.0,4.14
2023-08-09 12:00:00,28.94,754.0,812.73,135.0,4.41
2023-08-09 13:00:00,29.0,655.0,750.34,141.0,4.41
2023-08-09 14:00:00,29.21,539.0,719.87,124.0,3.93
2023-08-09 15:00:00,29.46,224.0,69.91,193.0,3.66
2023-08-09 16:00:00,29.36,101.0,10.17,98.0,2.97
2023-08-09 17:00:00,28.49,78.0,177.2,53.0,2.9
2023-08-09 18:00:00,27.61,0.0,-0.0,0.0,3.38
2023-08-09 19:00:00,27.21,0.0,-0.0,0.0,4.62
2023-08-09 20:00:00,26.49,0.0,-0.0,0.0,5.03
2023-08-09 21:00:00,25.67,0.0,-0.0,0.0,5.1
2023-08-09 22:00:00,24.91,0.0,-0.0,0.0,4.9
2023-08-09 23:00:00,24.11,0.0,-0.0,0.0,4.55
2023-08-10 00:00:00,23.48,0.0,-0.0,0.0,4.48
2023-08-10 01:00:00,22.86,0.0,-0.0,0.0,4.48
2023-08-10 02:00:00,22.37,0.0,-0.0,0.0,4.48
2023-08-10 03:00:00,21.85,0.0,-0.0,0.0,4.34
2023-08-10 04:00:00,21.61,22.0,0.0,22.0,4.28
2023-08-10 05:00:00,21.96,197.0,301.26,110.0,3.72
2023-08-10 06:00:00,23.15,368.0,559.77,123.0,4.55
2023-08-10 07:00:00,24.78,517.0,672.22,133.0,4.07
2023-08-10 08:00:00,26.97,649.0,755.47,135.0,3.93
2023-08-10 09:00:00,29.01,737.0,787.98,140.0,3.79
2023-08-10 10:00:00,30.71,793.0,826.05,134.0,3.86
2023-08-10 11:00:00,29.35,420.0,63.91,369.0,4.41
2023-08-10 12:00:00,28.57,703.0,672.44,193.0,3.38
2023-08-10 13:00:00,27.24,608.0,604.44,196.0,3.17
2023-08-10 14:00:00,26.17,438.0,363.08,230.0,2.9
2023-08-10 15:00:00,25.19,299.0,254.79,187.0,3.17
2023-08-10 16:00:00,24.06,97.0,10.32,94.0,2.28
2023-08-10 17:00:00,23.63,21.0,0.0,21.0,2.07
2023-08-10 18:00:00,23.02,0.0,-0.0,0.0,1.59
2023-08-10 19:00:00,21.93,0.0,-0.0,0.0,1.79
2023-08-10 20:00:00,21.49,0.0,-0.0,0.0,1.66
2023-08-10 21:00:00,21.13,0.0,-0.0,0.0,1.66
2023-08-10 22:00:00,20.69,0.0,-0.0,0.0,1.86
2023-08-10 23:00:00,20.33,0.0,-0.0,0.0,1.93
2023-08-11 00:00:00,19.94,0.0,-0.0,0.0,1.72
2023-08-11 01:00:00,19.63,0.0,-0.0,0.0,1.66
2023-08-11 02:00:00,19.08,0.0,-0.0,0.0,1.79
2023-08-11 03:00:00,18.94,0.0,-0.0,0.0,1.93
2023-08-11 04:00:00,18.89,7.0,0.0,7.0,2.07
2023-08-11 05:00:00,18.96,23.0,0.0,23.0,2.07
2023-08-11 06:00:00,18.99,52.0,0.0,52.0,2.14
2023-08-11 07:00:00,18.37,71.0,0.0,71.0,2.07
2023-08-11 08:00:00,18.42,93.0,0.0,93.0,1.93
2023-08-11 09:00:00,18.55,148.0,0.0,148.0,1.79
2023-08-11 10:00:00,18.47,150.0,0.0,150.0,1.38
2023-08-11 11:00:00,18.7,150.0,0.0,150.0,1.24
2023-08-11 12:00:00,18.96,376.0,49.0,339.0,1.45
2023-08-11 13:00:00,19.94,322.0,39.81,295.0,1.31
2023-08-11 14:00:00,20.83,333.0,122.99,263.0,1.45
2023-08-11 15:00:00,21.36,260.0,151.5,194.0,1.45
